"CustomerID","Coverage","Education","EmploymentStatus","Gender","Income","Location.Geo","Location.Code","Marital.Status","Monthly.Premium.Auto","Months.Since.Last.Claim","Months.Since.Policy.Inception","Number.of.Open.Complaints","Number.of.Policies","Policy.Type","Policy","Renew.Offer.Type","Sales.Channel","Total.Claim.Amount","Vehicle.Class","Vehicle.Size"
7537,"Basic","Bachelor","Employed","F",76731,"19.4,73.9","Urban","Married",64,2,68,0,1,"Personal Auto","Personal L2","Offer2","Agent",201.455005,"Four-Door Car","Medsize"
7540,"Extended","College","Employed","M",58414,"16.2,77.6","Suburban","Single",210,7,24,2,1,"Corporate Auto","Corporate L1","Offer2","Agent",1008,"Luxury SUV","Small"
7544,"Basic","Bachelor","Unemployed","M",0,"17.4,77.6","Suburban","Single",70,35,74,0,1,"Personal Auto","Personal L3","Offer1","Branch",734.072654,"Four-Door Car","Small"
7549,"Basic","College","Employed","F",69011,"29.1,76.8","Suburban","Single",70,3,52,0,2,"Personal Auto","Personal L3","Offer1","Call Center",336,"Four-Door Car","Medsize"
7557,"Extended","Bachelor","Unemployed","M",0,"18.6,73.3","Rural","Married",85,7,6,0,2,"Personal Auto","Personal L2","Offer4","Call Center",58.714775,"Two-Door Car","Medsize"
7562,"Basic","High School or Below","Employed","F",63471,"18.9,73.1","Suburban","Married",67,0,71,0,1,"Personal Auto","Personal L1","Offer2","Agent",387.71779,"Two-Door Car","Large"
7570,"Premium","College","Employed","M",24571,"16.7,79.1","Suburban","Married",109,21,22,0,2,"Personal Auto","Personal L3","Offer1","Agent",523.2,"Four-Door Car","Medsize"
7580,"Basic","High School or Below","Unemployed","M",0,"17.2,77.9","Suburban","Married",73,17,44,0,7,"Personal Auto","Personal L3","Offer2","Call Center",496.474767,"Two-Door Car","Medsize"
7582,"Extended","High School or Below","Medical Leave","M",17308,"23,88.9","Suburban","Married",82,10,86,0,1,"Personal Auto","Personal L2","Offer2","Branch",874.324338,"Four-Door Car","Small"
7584,"Extended","Master","Unemployed","M",NA,"19.6,72.7","Rural","Divorced",90,3,76,0,7,"Personal Auto","Personal L3","Offer3","Call Center",144.776935,"Four-Door Car","Medsize"
7602,"Basic","Bachelor","Disabled","M",20169,"19.4,72","Suburban","Married",112,35,81,1,3,"Personal Auto","Personal L3","Offer1","Web",537.6,"SUV","Small"
7610,"Extended","College","Unemployed","M",NA,"19.2,72.7","Urban","Married",NA,23,30,0,7,"Personal Auto","Personal L3","Offer1","Branch",473.469932,"SUV","Small"
7612,"Basic","Master","Employed","F",51199,"28.7,77","Suburban","Divorced",74,19,52,0,1,"Corporate Auto","Corporate L2","Offer1","Branch",355.2,"Four-Door Car","Small"
7617,"Basic","Master","Disabled","F",23879,"17.5,79","Suburban","Married",107,13,57,0,3,"Corporate Auto","Corporate L3","Offer1","Branch",635.64283,"SUV","Medsize"
7619,"Basic","High School or Below","Employed","F",57231,"22.6,87.6","Urban","Married",65,35,37,0,1,"Personal Auto","Personal L3","Offer2","Branch",305.117221,"Four-Door Car","Medsize"
7622,"Extended","Bachelor","Employed","F",20656,"19.1,72.1","Suburban","Single",130,15,5,0,2,"Corporate Auto","Corporate L2","Offer1","Web",706.114237,"SUV","Medsize"
7628,"Basic","College","Employed","F",32437,"19.4,71.8","Suburban","Married",NA,25,96,0,1,"Corporate Auto","Corporate L1","Offer4","Branch",331.2,"Two-Door Car","Small"
7642,"Extended","College","Employed","F",94903,"19.5,70.9","Suburban","Married",94,3,38,0,1,"Personal Auto","Personal L2","Offer2","Agent",451.2,"Two-Door Car","Small"
7645,"Basic","Bachelor","Employed","F",82534,"23.2,88.3","Rural","Single",118,15,56,0,1,"Personal Auto","Personal L3","Offer1","Agent",4.23752,"SUV","Medsize"
7649,"Extended","Bachelor","Employed","M",26436,"28.6,75.9","Suburban","Divorced",83,0,10,0,5,"Personal Auto","Personal L3","Offer2","Branch",398.4,"Two-Door Car","Small"
7651,"Extended","College","Employed","F",88049,"28.5,77.9","Suburban","Single",92,5,38,0,8,"Corporate Auto","Corporate L1","Offer1","Branch",567.065802,"Two-Door Car","Medsize"
7652,"Basic","College","Unemployed","F",0,"29,74.7","Suburban","Single",62,32,45,0,1,"Personal Auto","Personal L3","Offer4","Agent",297.6,"Two-Door Car","Medsize"
7656,"Basic","High School or Below","Unemployed","F",0,"19.1,72.1","Suburban","Single",106,34,39,0,1,"Personal Auto","Personal L2","Offer2","Web",763.2,"SUV","Medsize"
7662,"Basic","Bachelor","Employed","F",49467,"13,79.3","Suburban","Divorced",65,1,96,0,1,"Personal Auto","Personal L3","Offer1","Call Center",413.695258,"Two-Door Car","Small"
7663,"Basic","College","Employed","M",50825,"29.1,76.2","Urban","Married",102,3,46,0,3,"Personal Auto","Personal L2","Offer1","Agent",369.614729,"SUV","Medsize"
7665,"Basic","High School or Below","Employed","M",59597,"19.1,71.9","Urban","Married",69,6,59,0,2,"Special Auto","Special L2","Offer1","Agent",222.791933,"Two-Door Car","Medsize"
7677,"Extended","High School or Below","Unemployed","M",0,"18.7,72.6","Suburban","Single",79,21,53,1,7,"Corporate Auto","Corporate L3","Offer1","Agent",407.440238,"Two-Door Car","Medsize"
7681,"Basic","High School or Below","Medical Leave","F",22319,"19.1,72","Suburban","Married",63,3,41,1,1,"Personal Auto","Personal L3","Offer1","Agent",302.4,"Two-Door Car","Small"
7686,"Basic","High School or Below","Employed","F",37800,"19.4,72.2","Suburban","Divorced",112,0,77,0,1,"Corporate Auto","Corporate L1","Offer2","Call Center",662.715218,"SUV","Large"
7687,"Basic","Bachelor","Employed","F",33190,"28.4,78.1","Suburban","Divorced",106,18,95,0,2,"Personal Auto","Personal L3","Offer1","Web",508.8,"SUV","Medsize"
7692,"Basic","College","Employed","M",43723,"28,77.3","Suburban","Married",66,31,61,3,7,"Personal Auto","Personal L3","Offer2","Agent",316.8,"Four-Door Car","Small"
7697,"Basic","High School or Below","Employed","F",42600,"22.7,87.3","Suburban","Married",115,10,78,0,3,"Personal Auto","Personal L2","Offer2","Branch",660.136987,"Sports Car","Medsize"
7717,"Basic","High School or Below","Employed","F",93348,"17.5,78.8","Rural","Married",65,23,50,0,8,"Personal Auto","Personal L3","Offer2","Call Center",108.567965,"Four-Door Car","Medsize"
7720,"Basic","College","Unemployed","M",0,"19.2,71.9","Suburban","Single",67,20,55,1,2,"Personal Auto","Personal L2","Offer1","Call Center",482.4,"Four-Door Car","Medsize"
7723,"Basic","College","Employed","F",31723,"22.4,89.7","Urban","Married",62,23,53,0,2,"Personal Auto","Personal L1","Offer2","Branch",242.628654,"Two-Door Car","Medsize"
7729,"Premium","Bachelor","Employed","M",84539,"17,79.2","Rural","Married",119,10,71,0,4,"Personal Auto","Personal L3","Offer1","Call Center",65.428481,"Four-Door Car","Medsize"
7752,"Extended","Master","Employed","F",42677,"28.7,77.2","Suburban","Divorced",96,5,20,0,3,"Personal Auto","Personal L3","Offer1","Branch",1084.95655,"Four-Door Car","Small"
7759,"Basic","Bachelor","Unemployed","M",NA,"16.9,77.4","Suburban","Single",66,23,1,0,1,"Personal Auto","Personal L3","Offer2","Web",596.494439,"Four-Door Car","Medsize"
7760,"Basic","Bachelor","Employed","M",22475,"13.8,78.2","Suburban","Married",64,25,40,1,1,"Personal Auto","Personal L3","Offer2","Agent",307.2,"Four-Door Car","Large"
7762,"Basic","High School or Below","Employed","F",79440,"17.6,79.7","Urban","Divorced",117,11,19,0,8,"Personal Auto","Personal L3","Offer4","Web",500.638118,"SUV","Medsize"
7763,"Basic","College","Unemployed","M",0,"28.5,76.6","Suburban","Single",74,2,51,0,1,"Personal Auto","Personal L3","Offer1","Agent",470.956628,"Four-Door Car","Medsize"
7766,"Basic","High School or Below","Employed","F",48278,"17.9,77.9","Rural","Married",74,22,7,0,4,"Personal Auto","Personal L3","Offer1","Web",98.198664,"Two-Door Car","Medsize"
7792,"Basic","Doctor","Unemployed","M",0,"18.3,74.2","Suburban","Married",68,15,52,0,2,"Personal Auto","Personal L3","Offer2","Web",326.4,"Four-Door Car","Medsize"
7795,"Basic","High School or Below","Employed","M",74624,"12.5,78.9","Suburban","Married",62,16,71,1,1,"Personal Auto","Personal L2","Offer2","Branch",297.6,"Four-Door Car","Medsize"
7800,"Basic","College","Employed","M",37899,"19,73.3","Rural","Married",187,9,11,0,5,"Personal Auto","Personal L1","Offer4","Branch",246.993145,"Luxury SUV","Medsize"
7832,"Basic","Bachelor","Unemployed","M",0,"19.1,71","Suburban","Married",72,6,66,0,5,"Personal Auto","Personal L3","Offer1","Agent",518.4,"Two-Door Car","Small"
7843,"Basic","High School or Below","Employed","M",48608,"17.8,77.6","Suburban","Divorced",67,18,12,0,1,"Personal Auto","Personal L1","Offer2","Agent",321.6,"Four-Door Car","Medsize"
7847,"Basic","Master","Unemployed","F",NA,"17.3,78.1","Urban","Married",NA,5,63,0,3,NA,"Personal L2","Offer3","Web",298.636534,"SUV","Medsize"
7851,"Basic","College","Employed","F",63892,"28.6,77.1","Rural","Married",66,2,80,0,2,"Personal Auto","Personal L3","Offer1","Agent",90.712257,"Four-Door Car","Medsize"
7852,"Extended","College","Unemployed","M",0,"23.1,86.7","Rural","Married",83,2,62,0,1,"Personal Auto","Personal L3","Offer2","Call Center",199.851201,"Four-Door Car","Medsize"
7855,"Basic","High School or Below","Employed","M",30525,"17.4,79.3","Urban","Single",115,24,35,0,3,"Personal Auto","Personal L2","Offer2","Call Center",368.022992,"Sports Car","Small"
7861,"Basic","Master","Employed","F",67248,"22.5,87.6","Suburban","Divorced",102,19,4,0,2,"Personal Auto","Personal L2","Offer3","Call Center",489.6,"SUV","Medsize"
7863,"Basic","College","Unemployed","M",NA,"19.4,72.1","Suburban","Single",117,2,36,0,3,NA,"Corporate L3","Offer3","Agent",918.655051,"SUV","Medsize"
7865,"Basic","College","Unemployed","M",NA,"18.7,72.3","Rural","Married",69,2,55,0,1,"Personal Auto","Personal L2","Offer2","Branch",124.180159,"Four-Door Car","Medsize"
7870,"Extended","Bachelor","Employed","F",57483,"22.2,89.7","Suburban","Married",82,4,59,0,2,"Personal Auto","Personal L3","Offer1","Branch",540.072619,"Four-Door Car","Small"
7879,"Basic","High School or Below","Employed","M",40260,"17.1,76.9","Urban","Married",73,20,20,0,2,"Personal Auto","Personal L1","Offer4","Web",299.505575,"Four-Door Car","Medsize"
7885,"Basic","High School or Below","Employed","F",30004,"17.2,80.7","Suburban","Married",112,12,42,0,5,"Personal Auto","Personal L3","Offer3","Web",806.4,"SUV","Medsize"
7890,"Basic","High School or Below","Employed","F",20269,"18.2,78.6","Suburban","Married",NA,14,79,0,3,"Personal Auto","Personal L3","Offer1","Agent",475.2,"Two-Door Car","Small"
7892,"Premium","Bachelor","Employed","F",74001,"17.7,79","Rural","Married",108,3,62,3,7,"Corporate Auto","Corporate L3","Offer1","Web",254.311154,"Two-Door Car","Medsize"
7894,"Basic","Bachelor","Unemployed","F",NA,"22.9,88.4","Suburban","Single",110,8,76,0,1,"Corporate Auto","Corporate L2","Offer1","Agent",528,"SUV","Small"
7896,"Basic","Bachelor","Disabled","F",25612,"22.3,89.3","Suburban","Married",61,12,52,0,2,"Personal Auto","Personal L1","Offer4","Call Center",292.8,"Two-Door Car","Small"
7910,"Basic","High School or Below","Employed","F",57016,"17.7,79","Urban","Married",119,31,86,0,3,"Personal Auto","Personal L2","Offer2","Agent",341.868399,"SUV","Medsize"
7916,"Basic","High School or Below","Employed","M",25385,"18.6,72.4","Suburban","Married",65,1,96,0,1,"Corporate Auto","Corporate L3","Offer4","Branch",458.804028,"Four-Door Car","Medsize"
7920,"Basic","College","Employed","M",70047,"27.9,77.6","Rural","Married",71,6,37,0,1,"Personal Auto","Personal L1","Offer2","Web",107.713617,"Two-Door Car","Medsize"
7926,"Extended","Bachelor","Employed","F",33901,"18.9,71.7","Rural","Married",84,11,19,1,2,"Personal Auto","Personal L3","Offer3","Branch",145.990089,"Four-Door Car","Medsize"
7928,"Basic","College","Employed","F",39429,"17.3,78.7","Rural","Divorced",62,12,6,0,9,"Corporate Auto","Corporate L3","Offer1","Call Center",102.466444,"Four-Door Car","Medsize"
7949,"Basic","Bachelor","Employed","M",88704,"18.8,73.4","Urban","Married",69,16,78,0,1,"Personal Auto","Personal L3","Offer2","Call Center",259.714887,"Two-Door Car","Small"
7953,"Basic","College","Employed","M",44051,"13.1,82.1","Suburban","Married",67,21,81,0,3,"Personal Auto","Personal L2","Offer2","Agent",321.6,"Four-Door Car","Large"
7954,"Basic","High School or Below","Employed","M",23617,"17.3,77.8","Suburban","Married",189,0,47,0,1,"Personal Auto","Personal L1","Offer3","Agent",907.2,"Luxury Car","Small"
7967,"Extended","Bachelor","Employed","F",23656,"12.6,80.6","Suburban","Single",80,11,1,3,1,"Corporate Auto","Corporate L3","Offer2","Branch",384,"Four-Door Car","Medsize"
7970,"Extended","Bachelor","Employed","F",67780,"22.2,87.3","Suburban","Divorced",92,0,72,0,3,"Personal Auto","Personal L2","Offer3","Call Center",601.455036,"Four-Door Car","Small"
7980,"Extended","College","Employed","M",74487,"17.6,78.1","Rural","Divorced",88,8,86,0,3,"Personal Auto","Personal L1","Offer1","Call Center",16.711329,"Four-Door Car","Medsize"
7983,"Extended","High School or Below","Unemployed","M",0,"19.3,73.5","Suburban","Married",131,31,49,1,2,"Personal Auto","Personal L1","Offer3","Agent",628.8,"Sports Car","Medsize"
8000,"Basic","Bachelor","Employed","M",93818,"22.6,88.7","Urban","Married",66,7,25,0,6,"Personal Auto","Personal L3","Offer1","Agent",248.405684,"Four-Door Car","Small"
8008,"Extended","High School or Below","Employed","F",43922,"17.7,77.9","Rural","Single",83,2,43,0,2,"Personal Auto","Personal L3","Offer1","Branch",40.740297,"Four-Door Car","Large"
8025,"Basic","Master","Employed","F",36639,"28.8,77.8","Suburban","Divorced",62,16,34,0,2,"Personal Auto","Personal L2","Offer1","Call Center",297.6,"Four-Door Car","Small"
8035,"Basic","College","Employed","F",77077,"17.2,79.6","Urban","Single",112,11,51,0,7,"Personal Auto","Personal L2","Offer2","Call Center",528.047506,"SUV","Medsize"
8037,"Basic","College","Employed","M",41104,"18.9,72.4","Urban","Married",NA,4,10,0,2,"Corporate Auto","Corporate L2","Offer4","Call Center",440.030847,"SUV","Large"
8039,"Basic","Master","Employed","F",72026,"19,72.1","Urban","Married",191,22,72,0,6,"Corporate Auto","Corporate L2","Offer4","Web",554.926724,"Luxury SUV","Small"
8054,"Basic","High School or Below","Employed","F",61687,"18.5,71.5","Rural","Single",67,13,17,0,3,"Personal Auto","Personal L2","Offer4","Web",120.128737,"Two-Door Car","Medsize"
8060,"Extended","Doctor","Employed","M",30817,"28.4,78.1","Rural","Divorced",88,25,43,0,1,"Personal Auto","Personal L1","Offer2","Branch",91.834668,"Four-Door Car","Medsize"
8061,"Basic","College","Disabled","F",12180,"16.8,79.9","Suburban","Single",113,17,62,0,3,"Corporate Auto","Corporate L3","Offer1","Agent",675.569113,"SUV","Medsize"
8065,"Extended","Master","Employed","F",58557,"29.4,77.7","Rural","Married",88,4,83,0,1,"Personal Auto","Personal L2","Offer1","Branch",55.510526,"Four-Door Car","Large"
8067,"Basic","Bachelor","Unemployed","F",0,"19.3,73.1","Suburban","Married",68,11,81,3,1,"Personal Auto","Personal L1","Offer1","Agent",386.977271,"Two-Door Car","Small"
8069,"Basic","High School or Below","Employed","F",22881,"18.6,74.2","Suburban","Single",65,20,10,0,1,"Personal Auto","Personal L2","Offer2","Call Center",312,"Four-Door Car","Medsize"
8079,"Extended","College","Employed","F",92681,"17.1,78.7","Suburban","Divorced",91,8,23,3,8,"Personal Auto","Personal L1","Offer3","Web",436.8,"Four-Door Car","Medsize"
8093,"Basic","College","Employed","F",74916,"17.2,80.1","Rural","Single",62,8,34,4,2,"Personal Auto","Personal L1","Offer1","Branch",123.490337,"Two-Door Car","Medsize"
8107,"Basic","Bachelor","Employed","M",53988,"13.3,80","Urban","Married",64,10,17,0,1,"Personal Auto","Personal L1","Offer4","Agent",206.82346,"Two-Door Car","Medsize"
8114,"Basic","High School or Below","Employed","M",72859,"17.6,76.2","Rural","Divorced",61,6,5,0,9,"Personal Auto","Personal L3","Offer3","Agent",49.961074,"Two-Door Car","Medsize"
8117,"Premium","Doctor","Employed","M",67787,"12.8,80.8","Rural","Married",194,9,73,0,1,"Personal Auto","Personal L3","Offer4","Web",469.257835,"SUV","Medsize"
8123,"Basic","High School or Below","Unemployed","M",NA,"17.7,78.9","Suburban","Single",66,24,48,0,2,"Corporate Auto","Corporate L3","Offer1","Web",475.2,"Four-Door Car","Small"
8126,"Premium","High School or Below","Unemployed","M",NA,"19.3,73.5","Suburban","Single",143,13,28,0,1,"Personal Auto","Personal L3","Offer1","Agent",1029.6,"SUV","Medsize"
8133,"Extended","College","Employed","M",72297,"13.4,79.7","Rural","Married",87,17,37,2,2,"Personal Auto","Personal L3","Offer1","Agent",109.543927,"Four-Door Car","Medsize"
8138,"Basic","Bachelor","Employed","M",97361,"19.4,73.5","Suburban","Single",73,6,85,0,2,"Personal Auto","Personal L2","Offer1","Agent",350.4,"Four-Door Car","Medsize"
8141,"Basic","High School or Below","Employed","M",40082,"17.8,79","Suburban","Divorced",69,6,18,0,2,"Personal Auto","Personal L2","Offer4","Agent",331.2,"Four-Door Car","Small"
8143,"Extended","College","Employed","M",49078,"17,77.7","Suburban","Single",97,10,3,0,2,"Personal Auto","Personal L3","Offer2","Branch",484.013411,"Four-Door Car","Medsize"
8150,"Extended","High School or Below","Employed","M",52507,"17.5,78.8","Suburban","Married",123,23,55,0,1,NA,"Personal L3","Offer1","Agent",590.4,"SUV","Medsize"
8153,"Extended","Doctor","Employed","F",91071,"29.2,76","Urban","Married",94,21,25,2,3,"Personal Auto","Personal L1","Offer2","Call Center",402.74168,"Four-Door Car","Medsize"
8160,"Extended","Bachelor","Employed","F",88858,"22.5,88.4","Urban","Married",93,2,60,0,2,"Personal Auto","Personal L2","Offer2","Agent",310.36774,"Four-Door Car","Small"
8163,"Basic","Bachelor","Employed","M",21881,"17,78.9","Rural","Married",69,9,27,0,5,"Corporate Auto","Corporate L3","Offer3","Agent",133.099001,"Four-Door Car","Medsize"
8176,"Extended","Bachelor","Employed","M",97576,"22.8,87.5","Suburban","Married",83,1,49,1,1,"Personal Auto","Personal L3","Offer4","Call Center",544.712653,"Two-Door Car","Large"
8180,"Basic","High School or Below","Unemployed","M",NA,"17,78.9","Suburban","Single",73,7,60,0,3,"Personal Auto","Personal L3","Offer1","Agent",794.874636,"Two-Door Car","Small"
8183,"Extended","Bachelor","Employed","F",60021,"18.6,73.6","Suburban","Married",99,12,28,0,1,"Personal Auto","Personal L3","Offer2","Agent",882.871945,"Four-Door Car","Small"
8185,"Basic","Bachelor","Employed","F",47593,"17.3,77.7","Urban","Single",72,33,52,0,2,"Personal Auto","Personal L1","Offer1","Call Center",344.137073,"Four-Door Car","Medsize"
8187,"Extended","Bachelor","Employed","F",30431,"19.3,72.7","Rural","Married",122,6,16,0,3,"Corporate Auto","Corporate L1","Offer3","Call Center",133.4674,"SUV","Small"
8190,"Basic","Master","Medical Leave","M",19834,"19.6,74.4","Suburban","Divorced",64,26,8,4,8,"Personal Auto","Personal L3","Offer1","Agent",460.8,"Four-Door Car","Small"
8192,"Extended","College","Unemployed","F",NA,"17.7,78.5","Suburban","Single",NA,9,35,0,1,"Personal Auto","Personal L2","Offer4","Branch",549.101027,"Two-Door Car","Medsize"
